bound_size,question_id,equivalent,counterexample,time_cost,generated_sql,gold_sql
4,596,False,"-- ----------An counterexample found by VeriEQL------------
CREATE TABLE BADGES (
	ID INTEGER,
	USERID INTEGER,
	NAME VARCHAR(20),
	DATE DATE
);
INSERT INTO BADGES VALUES (0, -1, '2147483648', '1000-01-01');
INSERT INTO BADGES VALUES (1, -1, '2147483648', '1000-01-01');
INSERT INTO BADGES VALUES (2, 0, '2147483648', '1000-01-01');
INSERT INTO BADGES VALUES (3, 0, '2147483649', '1000-01-01');
CREATE TABLE COMMENTS (
	ID INTEGER,
	POSTID INTEGER,
	SCORE INTEGER,
	TEXT VARCHAR(20),
	CREATIONDATE DATE,
	USERID INTEGER,
	USERDISPLAYNAME VARCHAR(20)
);
INSERT INTO COMMENTS VALUES (-3, 2, 0, '2147483648', '1000-01-01', 0, '2147483648');
INSERT INTO COMMENTS VALUES (-2, 0, 0, '2147483648', '1000-01-01', 1, '2147483648');
INSERT INTO COMMENTS VALUES (-1, 0, 0, '2147483648', '1000-01-01', -1, '2147483648');
INSERT INTO COMMENTS VALUES (0, 3, 0, '2147483648', '1000-01-01', -2, '2147483648');
CREATE TABLE POSTHISTORY (
	ID INTEGER,
	POSTHISTORYTYPEID INTEGER,
	POSTID INTEGER,
	REVISIONGUID INTEGER,
	CREATIONDATE DATE,
	USERID INTEGER,
	TEXT VARCHAR(20),
	COMMENT VARCHAR(20),
	USERDISPLAYNAME VARCHAR(20)
);
INSERT INTO POSTHISTORY VALUES (-1, 0, 2, 0, '1000-01-01', 0, '2147483648', '2147483648', '2147483648');
INSERT INTO POSTHISTORY VALUES (0, 0, 2, 0, '1000-01-01', -2, '2147483648', '2147483648', '2147483648');
INSERT INTO POSTHISTORY VALUES (1, 0, 2, 0, '1000-01-01', -2, '2147483648', '2147483648', '2147483648');
INSERT INTO POSTHISTORY VALUES (2, 0, 2, 0, '1000-01-01', 0, '2147483648', '2147483648', '2147483648');
CREATE TABLE POSTLINKS (
	ID INTEGER,
	CREATIONDATE DATE,
	POSTID INTEGER,
	RELATEDPOSTID INTEGER,
	LINKTYPEID INTEGER
);
INSERT INTO POSTLINKS VALUES (-3, '1000-01-01', 2, 3, 0);
INSERT INTO POSTLINKS VALUES (-2, '1000-01-01', 2, 2, 0);
INSERT INTO POSTLINKS VALUES (-1, '1000-01-01', 0, 2, 0);
INSERT INTO POSTLINKS VALUES (0, '1000-01-01', 2, 2, 0);
CREATE TABLE POSTS (
	ID INTEGER,
	POSTTYPEID INTEGER,
	ACCEPTEDANSWERID INTEGER,
	CREAIONDATE DATE,
	SCORE INTEGER,
	VIEWCOUNT INTEGER,
	BODY VARCHAR(20),
	OWNERUSERID INTEGER,
	LASACTIVITYDATE DATE,
	TITLE VARCHAR(20),
	TAGS VARCHAR(20),
	ANSWERCOUNT INTEGER,
	COMMENTCOUNT INTEGER,
	FAVORITECOUNT INTEGER,
	LASTEDITORUSERID INTEGER,
	LASTEDITDATE DATE,
	COMMUNITYOWNEDDATE DATE,
	PARENTID INTEGER,
	CLOSEDDATE DATE,
	OWNERDISPLAYNAME VARCHAR(20),
	LASTEDITORDISPLAYNAME VARCHAR(20)
);
INSERT INTO POSTS VALUES (1, 0, 0, '1000-01-01', 0, 0, '2147483648', -2, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, -2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
INSERT INTO POSTS VALUES (3, 0, 0, '1000-01-01', 0, 0, '2147483648', 1, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, -2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
INSERT INTO POSTS VALUES (0, 0, 0, '1000-01-01', 0, 0, '2147483648', -2, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, -2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
INSERT INTO POSTS VALUES (2, 0, 0, '1000-01-01', 0, 0, '2147483648', -2, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, -2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
CREATE TABLE TAGS (
	ID INTEGER,
	TAGNAME VARCHAR(20),
	COUNT INTEGER,
	EXCERPTPOSTID INTEGER,
	WIKIPOSTID INTEGER
);
INSERT INTO TAGS VALUES (-3, '2147483648', 0, 0, 0);
INSERT INTO TAGS VALUES (-2, '2147483648', 0, 2, 0);
INSERT INTO TAGS VALUES (-1, '2147483648', 0, 3, 0);
INSERT INTO TAGS VALUES (0, '2147483648', 0, 2, 0);
CREATE TABLE USERS (
	ID INTEGER,
	REPUTATION INTEGER,
	CREATIONDATE DATE,
	DISPLAYNAME VARCHAR(20),
	LASTACCESSDATE DATE,
	WEBSITEURL VARCHAR(20),
	LOCATION VARCHAR(20),
	ABOUTME VARCHAR(20),
	VIEWS INTEGER,
	UPVOTES INTEGER,
	DOWNVOTES INTEGER,
	ACCOUNTID INTEGER,
	AGE INTEGER,
	PROFILEIMAGEURL INTEGER
);
INSERT INTO USERS VALUES (0, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
INSERT INTO USERS VALUES (1, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
INSERT INTO USERS VALUES (-1, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
INSERT INTO USERS VALUES (-2, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
CREATE TABLE VOTES (
	ID INTEGER,
	POSTID INTEGER,
	VOTETYPEID INTEGER,
	CREATIONDATE DATE,
	USERID INTEGER,
	BOUNTYAMOUNT INTEGER
);
INSERT INTO VOTES VALUES (-1, 3, 0, '1000-01-01', -2, 0);
INSERT INTO VOTES VALUES (2, 0, 0, '1000-01-01', -2, 0);
INSERT INTO VOTES VALUES (1, 3, 0, '1000-01-01', -1, 0);
INSERT INTO VOTES VALUES (0, 0, 0, '1000-01-01', -1, 0);
-- ----------sql1------------
-- 2147483648
-- 2147483649
SELECT B.NAME FROM COMMENTS AS C INNER JOIN BADGES AS B ON C.USERID = B.USERID WHERE C.USERID = (SELECT USERID FROM COMMENTS GROUP BY USERID ORDER BY COUNT(ID) DESC LIMIT 1);
-- ----------sql2------------
-- 2147483648
SELECT NAME FROM BADGES AS T1 INNER JOIN COMMENTS AS T2 ON T1.USERID = T2.USERID GROUP BY T2.USERID ORDER BY COUNT(T2.USERID) DESC LIMIT 1;
",2.493955,SELECT B.NAME FROM COMMENTS AS C INNER JOIN BADGES AS B ON C.USERID = B.USERID WHERE C.USERID = (SELECT USERID FROM COMMENTS GROUP BY USERID ORDER BY COUNT(ID) DESC LIMIT 1),SELECT NAME FROM BADGES AS T1 INNER JOIN COMMENTS AS T2 ON T1.USERID = T2.USERID GROUP BY T2.USERID ORDER BY COUNT(T2.USERID) DESC LIMIT 1
5,596,False,"-- ----------An counterexample found by VeriEQL------------
CREATE TABLE BADGES (
	ID INTEGER,
	USERID INTEGER,
	NAME VARCHAR(20),
	DATE DATE
);
INSERT INTO BADGES VALUES (-2, 1, '2147483648', NULL);
INSERT INTO BADGES VALUES (0, 1, '2147483649', NULL);
INSERT INTO BADGES VALUES (-3, 1, '2147483649', '1000-01-01');
INSERT INTO BADGES VALUES (1, 1, '2147483648', '1000-01-01');
INSERT INTO BADGES VALUES (-1, 0, '2147483648', '1000-01-01');
CREATE TABLE COMMENTS (
	ID INTEGER,
	POSTID INTEGER,
	SCORE INTEGER,
	TEXT VARCHAR(20),
	CREATIONDATE DATE,
	USERID INTEGER,
	USERDISPLAYNAME VARCHAR(20)
);
INSERT INTO COMMENTS VALUES (0, 0, 0, '2147483648', '1000-01-01', 1, '2147483648');
INSERT INTO COMMENTS VALUES (1, 3, 0, '2147483648', '1000-01-01', 1, '2147483648');
INSERT INTO COMMENTS VALUES (4, 2, 0, '2147483648', '1000-01-01', -2, '2147483648');
INSERT INTO COMMENTS VALUES (3, 0, 0, '2147483648', '1000-01-01', -1, '2147483648');
INSERT INTO COMMENTS VALUES (2, 3, 0, '2147483648', '1000-01-01', 0, '2147483648');
CREATE TABLE POSTHISTORY (
	ID INTEGER,
	POSTHISTORYTYPEID INTEGER,
	POSTID INTEGER,
	REVISIONGUID INTEGER,
	CREATIONDATE DATE,
	USERID INTEGER,
	TEXT VARCHAR(20),
	COMMENT VARCHAR(20),
	USERDISPLAYNAME VARCHAR(20)
);
INSERT INTO POSTHISTORY VALUES (-1, 0, 0, 0, '1000-01-01', 1, '2147483648', '2147483648', '2147483648');
INSERT INTO POSTHISTORY VALUES (-4, 0, 0, 0, '1000-01-01', -1, '2147483648', '2147483648', '2147483648');
INSERT INTO POSTHISTORY VALUES (0, 0, 1, 0, '1000-01-01', -1, '2147483648', '2147483648', '2147483648');
INSERT INTO POSTHISTORY VALUES (-2, 0, 0, 0, '1000-01-01', 0, '2147483648', '2147483648', '2147483648');
INSERT INTO POSTHISTORY VALUES (-3, 0, 2, 0, '1000-01-01', 2, '2147483648', '2147483648', '2147483648');
CREATE TABLE POSTLINKS (
	ID INTEGER,
	CREATIONDATE DATE,
	POSTID INTEGER,
	RELATEDPOSTID INTEGER,
	LINKTYPEID INTEGER
);
INSERT INTO POSTLINKS VALUES (2, '1000-01-01', 0, 2, 0);
INSERT INTO POSTLINKS VALUES (-1, '1000-01-01', -1, 2, 0);
INSERT INTO POSTLINKS VALUES (1, '1000-01-01', 0, 2, 0);
INSERT INTO POSTLINKS VALUES (-2, '1000-01-01', 1, 2, 0);
INSERT INTO POSTLINKS VALUES (0, '1000-01-01', 3, 1, 0);
CREATE TABLE POSTS (
	ID INTEGER,
	POSTTYPEID INTEGER,
	ACCEPTEDANSWERID INTEGER,
	CREAIONDATE DATE,
	SCORE INTEGER,
	VIEWCOUNT INTEGER,
	BODY VARCHAR(20),
	OWNERUSERID INTEGER,
	LASACTIVITYDATE DATE,
	TITLE VARCHAR(20),
	TAGS VARCHAR(20),
	ANSWERCOUNT INTEGER,
	COMMENTCOUNT INTEGER,
	FAVORITECOUNT INTEGER,
	LASTEDITORUSERID INTEGER,
	LASTEDITDATE DATE,
	COMMUNITYOWNEDDATE DATE,
	PARENTID INTEGER,
	CLOSEDDATE DATE,
	OWNERDISPLAYNAME VARCHAR(20),
	LASTEDITORDISPLAYNAME VARCHAR(20)
);
INSERT INTO POSTS VALUES (-1, 0, 0, '1000-01-01', 0, 0, '2147483648', -2, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, -2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
INSERT INTO POSTS VALUES (1, 0, 0, '1000-01-01', 0, 0, '2147483648', -1, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, -2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
INSERT INTO POSTS VALUES (0, 0, 0, '1000-01-01', 0, 0, '2147483648', 2, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, 2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
INSERT INTO POSTS VALUES (3, 0, 0, '1000-01-01', 0, 0, '2147483648', 0, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, 2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
INSERT INTO POSTS VALUES (2, 0, 0, '1000-01-01', 0, 0, '2147483648', -1, '1000-01-01', '2147483648', '2147483648', 0, 0, 0, -2, '1000-01-01', '1000-01-01', 0, '1000-01-01', '2147483648', '2147483648');
CREATE TABLE TAGS (
	ID INTEGER,
	TAGNAME VARCHAR(20),
	COUNT INTEGER,
	EXCERPTPOSTID INTEGER,
	WIKIPOSTID INTEGER
);
INSERT INTO TAGS VALUES (-4, '2147483648', 0, -1, 0);
INSERT INTO TAGS VALUES (-3, '2147483648', 0, 2, 0);
INSERT INTO TAGS VALUES (-1, '2147483648', 0, 3, 0);
INSERT INTO TAGS VALUES (-2, '2147483648', 0, 2, 0);
INSERT INTO TAGS VALUES (0, '2147483648', 0, 1, 0);
CREATE TABLE USERS (
	ID INTEGER,
	REPUTATION INTEGER,
	CREATIONDATE DATE,
	DISPLAYNAME VARCHAR(20),
	LASTACCESSDATE DATE,
	WEBSITEURL VARCHAR(20),
	LOCATION VARCHAR(20),
	ABOUTME VARCHAR(20),
	VIEWS INTEGER,
	UPVOTES INTEGER,
	DOWNVOTES INTEGER,
	ACCOUNTID INTEGER,
	AGE INTEGER,
	PROFILEIMAGEURL INTEGER
);
INSERT INTO USERS VALUES (2, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
INSERT INTO USERS VALUES (0, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
INSERT INTO USERS VALUES (1, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
INSERT INTO USERS VALUES (-2, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
INSERT INTO USERS VALUES (-1, 0, '1000-01-01', '2147483648', '1000-01-01', '2147483648', '2147483648', '2147483648', 0, 0, 0, 0, 0, 0);
CREATE TABLE VOTES (
	ID INTEGER,
	POSTID INTEGER,
	VOTETYPEID INTEGER,
	CREATIONDATE DATE,
	USERID INTEGER,
	BOUNTYAMOUNT INTEGER
);
INSERT INTO VOTES VALUES (3, -1, 0, '1000-01-01', 2, 0);
INSERT INTO VOTES VALUES (2, 2, 0, '1000-01-01', -1, 0);
INSERT INTO VOTES VALUES (4, 2, 0, '1000-01-01', 1, 0);
INSERT INTO VOTES VALUES (1, -1, 0, '1000-01-01', -2, 0);
INSERT INTO VOTES VALUES (0, 3, 0, '1000-01-01', 0, 0);
-- ----------sql1------------
-- 2147483648
-- 2147483648
-- 2147483649
-- 2147483649
-- 2147483649
-- 2147483649
-- 2147483648
-- 2147483648
SELECT B.NAME FROM COMMENTS AS C INNER JOIN BADGES AS B ON C.USERID = B.USERID WHERE C.USERID = (SELECT USERID FROM COMMENTS GROUP BY USERID ORDER BY COUNT(ID) DESC LIMIT 1);
-- ----------sql2------------
-- 2147483648
SELECT NAME FROM BADGES AS T1 INNER JOIN COMMENTS AS T2 ON T1.USERID = T2.USERID GROUP BY T2.USERID ORDER BY COUNT(T2.USERID) DESC LIMIT 1;
",5.5968,SELECT B.NAME FROM COMMENTS AS C INNER JOIN BADGES AS B ON C.USERID = B.USERID WHERE C.USERID = (SELECT USERID FROM COMMENTS GROUP BY USERID ORDER BY COUNT(ID) DESC LIMIT 1),SELECT NAME FROM BADGES AS T1 INNER JOIN COMMENTS AS T2 ON T1.USERID = T2.USERID GROUP BY T2.USERID ORDER BY COUNT(T2.USERID) DESC LIMIT 1
1,597,True,,0.275008,SELECT COUNT(*) FROM USERS AS U INNER JOIN BADGES AS B ON U.ID = B.USERID WHERE U.LOCATION = 'INDIA' AND B.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER'
2,597,True,,0.549298,SELECT COUNT(*) FROM USERS AS U INNER JOIN BADGES AS B ON U.ID = B.USERID WHERE U.LOCATION = 'INDIA' AND B.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER'
3,597,True,,1.0290430000000002,SELECT COUNT(*) FROM USERS AS U INNER JOIN BADGES AS B ON U.ID = B.USERID WHERE U.LOCATION = 'INDIA' AND B.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER'
4,597,True,,1.8008950000000001,SELECT COUNT(*) FROM USERS AS U INNER JOIN BADGES AS B ON U.ID = B.USERID WHERE U.LOCATION = 'INDIA' AND B.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER'
5,597,True,,3.792686,SELECT COUNT(*) FROM USERS AS U INNER JOIN BADGES AS B ON U.ID = B.USERID WHERE U.LOCATION = 'INDIA' AND B.NAME = 'TEACHER',SELECT COUNT(T1.ID) FROM BADGES AS T1 INNER JOIN USERS AS T2 ON T1.USERID = T2.ID WHERE T2.LOCATION = 'INDIA' AND T1.NAME = 'TEACHER'
1,598,ERROR,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'""",,"SELECT CAST(SUM(CASE WHEN STRFTIME('%Y', DATE) = '2010' THEN 1 ELSE 0 END) AS REAL) * 100.0 / SUM(CASE WHEN STRFTIME('%Y', DATE) = '2011' THEN 1 ELSE 0 END) AS PERCENTAGE_DIFFERENCE FROM BADGES WHERE NAME = 'STUDENT'","SELECT CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2010', 1, 0)) AS REAL) * 100 / COUNT(ID) - CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2011', 1, 0)) AS REAL) * 100 / COUNT(ID) FROM BADGES WHERE NAME = 'STUDENT'"
2,598,ERROR,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'""",,"SELECT CAST(SUM(CASE WHEN STRFTIME('%Y', DATE) = '2010' THEN 1 ELSE 0 END) AS REAL) * 100.0 / SUM(CASE WHEN STRFTIME('%Y', DATE) = '2011' THEN 1 ELSE 0 END) AS PERCENTAGE_DIFFERENCE FROM BADGES WHERE NAME = 'STUDENT'","SELECT CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2010', 1, 0)) AS REAL) * 100 / COUNT(ID) - CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2011', 1, 0)) AS REAL) * 100 / COUNT(ID) FROM BADGES WHERE NAME = 'STUDENT'"
3,598,ERROR,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'""",,"SELECT CAST(SUM(CASE WHEN STRFTIME('%Y', DATE) = '2010' THEN 1 ELSE 0 END) AS REAL) * 100.0 / SUM(CASE WHEN STRFTIME('%Y', DATE) = '2011' THEN 1 ELSE 0 END) AS PERCENTAGE_DIFFERENCE FROM BADGES WHERE NAME = 'STUDENT'","SELECT CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2010', 1, 0)) AS REAL) * 100 / COUNT(ID) - CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2011', 1, 0)) AS REAL) * 100 / COUNT(ID) FROM BADGES WHERE NAME = 'STUDENT'"
4,598,ERROR,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'""",,"SELECT CAST(SUM(CASE WHEN STRFTIME('%Y', DATE) = '2010' THEN 1 ELSE 0 END) AS REAL) * 100.0 / SUM(CASE WHEN STRFTIME('%Y', DATE) = '2011' THEN 1 ELSE 0 END) AS PERCENTAGE_DIFFERENCE FROM BADGES WHERE NAME = 'STUDENT'","SELECT CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2010', 1, 0)) AS REAL) * 100 / COUNT(ID) - CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2011', 1, 0)) AS REAL) * 100 / COUNT(ID) FROM BADGES WHERE NAME = 'STUDENT'"
5,598,ERROR,"NotSupportedError: Not supported feature: invalid literal for int() with base 10: ""{'literal'""",,"SELECT CAST(SUM(CASE WHEN STRFTIME('%Y', DATE) = '2010' THEN 1 ELSE 0 END) AS REAL) * 100.0 / SUM(CASE WHEN STRFTIME('%Y', DATE) = '2011' THEN 1 ELSE 0 END) AS PERCENTAGE_DIFFERENCE FROM BADGES WHERE NAME = 'STUDENT'","SELECT CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2010', 1, 0)) AS REAL) * 100 / COUNT(ID) - CAST(SUM(IIF(STRFTIME('%Y', DATE) = '2011', 1, 0)) AS REAL) * 100 / COUNT(ID) FROM BADGES WHERE NAME = 'STUDENT'"
1,599,ERROR,NotSupportedError: Not supported feature: Subquery in select clause is not allowed.,,"SELECT PH.POSTHISTORYTYPEID, COUNT(DISTINCT C.USERID) AS COMMENTCOUNT FROM POSTHISTORY AS PH INNER JOIN COMMENTS AS C ON PH.POSTID = C.POSTID WHERE PH.POSTID = 3720 GROUP BY PH.POSTHISTORYTYPEID","SELECT T1.POSTHISTORYTYPEID, (SELECT COUNT(DISTINCT USERID) FROM COMMENTS WHERE POSTID = 3720) AS NUMBEROFUSERS FROM POSTHISTORY AS T1 WHERE T1.POSTID = 3720"
2,599,ERROR,NotSupportedError: Not supported feature: Subquery in select clause is not allowed.,,"SELECT PH.POSTHISTORYTYPEID, COUNT(DISTINCT C.USERID) AS COMMENTCOUNT FROM POSTHISTORY AS PH INNER JOIN COMMENTS AS C ON PH.POSTID = C.POSTID WHERE PH.POSTID = 3720 GROUP BY PH.POSTHISTORYTYPEID","SELECT T1.POSTHISTORYTYPEID, (SELECT COUNT(DISTINCT USERID) FROM COMMENTS WHERE POSTID = 3720) AS NUMBEROFUSERS FROM POSTHISTORY AS T1 WHERE T1.POSTID = 3720"
3,599,ERROR,NotSupportedError: Not supported feature: Subquery in select clause is not allowed.,,"SELECT PH.POSTHISTORYTYPEID, COUNT(DISTINCT C.USERID) AS COMMENTCOUNT FROM POSTHISTORY AS PH INNER JOIN COMMENTS AS C ON PH.POSTID = C.POSTID WHERE PH.POSTID = 3720 GROUP BY PH.POSTHISTORYTYPEID","SELECT T1.POSTHISTORYTYPEID, (SELECT COUNT(DISTINCT USERID) FROM COMMENTS WHERE POSTID = 3720) AS NUMBEROFUSERS FROM POSTHISTORY AS T1 WHERE T1.POSTID = 3720"
4,599,ERROR,NotSupportedError: Not supported feature: Subquery in select clause is not allowed.,,"SELECT PH.POSTHISTORYTYPEID, COUNT(DISTINCT C.USERID) AS COMMENTCOUNT FROM POSTHISTORY AS PH INNER JOIN COMMENTS AS C ON PH.POSTID = C.POSTID WHERE PH.POSTID = 3720 GROUP BY PH.POSTHISTORYTYPEID","SELECT T1.POSTHISTORYTYPEID, (SELECT COUNT(DISTINCT USERID) FROM COMMENTS WHERE POSTID = 3720) AS NUMBEROFUSERS FROM POSTHISTORY AS T1 WHERE T1.POSTID = 3720"
5,599,ERROR,NotSupportedError: Not supported feature: Subquery in select clause is not allowed.,,"SELECT PH.POSTHISTORYTYPEID, COUNT(DISTINCT C.USERID) AS COMMENTCOUNT FROM POSTHISTORY AS PH INNER JOIN COMMENTS AS C ON PH.POSTID = C.POSTID WHERE PH.POSTID = 3720 GROUP BY PH.POSTHISTORYTYPEID","SELECT T1.POSTHISTORYTYPEID, (SELECT COUNT(DISTINCT USERID) FROM COMMENTS WHERE POSTID = 3720) AS NUMBEROFUSERS FROM POSTHISTORY AS T1 WHERE T1.POSTID = 3720"
1,600,True,,0.215132,SELECT POSTS.VIEWCOUNT FROM POSTLINKS INNER JOIN POSTS ON POSTLINKS.POSTID = POSTS.ID WHERE POSTLINKS.RELATEDPOSTID = 61217,SELECT T1.VIEWCOUNT FROM POSTS AS T1 INNER JOIN POSTLINKS AS T2 ON T1.ID = T2.POSTID WHERE T2.POSTID = 61217
