bound_size,question_id,equivalent,counterexample,time_cost,generated_sql,gold_sql
5,1101,False,"-- ----------An counterexample found by VeriEQL------------
CREATE TABLE PLAYER_ATTRIBUTES (
	ID INTEGER,
	PLAYER_FIFA_API_ID INTEGER,
	PLAYER_API_ID INTEGER,
	DATE VARCHAR(20),
	OVERALL_RATING INTEGER,
	POTENTIAL INTEGER,
	PREFERRED_FOOT VARCHAR(20),
	ATTACKING_WORK_RATE VARCHAR(20),
	DEFENSIVE_WORK_RATE VARCHAR(20),
	CROSSING INTEGER,
	FINISHING INTEGER,
	HEADING_ACCURACY INTEGER,
	SHORT_PASSING INTEGER,
	VOLLEYS INTEGER,
	DRIBBLING INTEGER,
	CURVE INTEGER,
	FREE_KICK_ACCURACY INTEGER,
	LONG_PASSING INTEGER,
	BALL_CONTROL INTEGER,
	ACCELERATION INTEGER,
	SPRINT_SPEED INTEGER,
	AGILITY INTEGER,
	REACTIONS INTEGER,
	BALANCE INTEGER,
	SHOT_POWER INTEGER,
	JUMPING INTEGER,
	STAMINA INTEGER,
	STRENGTH INTEGER,
	LONG_SHOTS INTEGER,
	AGGRESSION INTEGER,
	INTERCEPTIONS INTEGER,
	POSITIONING INTEGER,
	VISION INTEGER,
	PENALTIES INTEGER,
	MARKING INTEGER,
	STANDING_TACKLE INTEGER,
	SLIDING_TACKLE INTEGER,
	GK_DIVING INTEGER,
	GK_HANDLING INTEGER,
	GK_KICKING INTEGER,
	GK_POSITIONING INTEGER,
	GK_REFLEXES INTEGER
);
INSERT INTO PLAYER_ATTRIBUTES VALUES (-2147483644, -2147483648, -2147483646, '2147483648', -2147483648, -2147483648, '2147483648', '2147483648', '2147483648', -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648);
INSERT INTO PLAYER_ATTRIBUTES VALUES (-2147483645, -2147483648, -2147483648, '2147483648', -2147483648, -2147483648, '2147483648', '2147483648', '2147483648', -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648);
INSERT INTO PLAYER_ATTRIBUTES VALUES (-2147483647, -2147483648, -2147483645, '2147483648', -2147483648, -2147483648, '2147483648', '2147483648', '2147483648', -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648);
INSERT INTO PLAYER_ATTRIBUTES VALUES (-2147483648, -2147483647, -2147483647, '2147483648', -2147483648, -2147483648, '2147483648', '2147483648', '2147483648', -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648);
INSERT INTO PLAYER_ATTRIBUTES VALUES (-2147483646, -2147483648, -2147483646, '2147483648', -2147483648, -2147483648, '2147483648', '2147483648', '2147483648', -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648);
CREATE TABLE PLAYER (
	ID INTEGER,
	PLAYER_API_ID INTEGER,
	PLAYER_NAME VARCHAR(20),
	PLAYER_FIFA_API_ID INTEGER,
	BIRTHDAY VARCHAR(20),
	HEIGHT INTEGER,
	WEIGHT INTEGER
);
INSERT INTO PLAYER VALUES (-2147483648, -2147483647, '2147483648', -2147483648, '2147483648', -2147483648, -2147483648);
INSERT INTO PLAYER VALUES (-2147483647, -2147483645, '2147483648', -2147483648, '2147483648', -2147483648, -2147483648);
INSERT INTO PLAYER VALUES (-2147483646, -2147483646, '2147483648', -2147483646, '2147483648', -2147483648, -2147483648);
INSERT INTO PLAYER VALUES (-2147483644, -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, -2147483648);
INSERT INTO PLAYER VALUES (-2147483645, -2147483644, '2147483648', -2147483647, '2147483648', -2147483648, -2147483648);
CREATE TABLE LEAGUE (
	ID INTEGER,
	COUNTRY_ID INTEGER,
	NAME VARCHAR(20)
);
INSERT INTO LEAGUE VALUES (-2147483645, -2147483644, '2147483648');
INSERT INTO LEAGUE VALUES (-2147483646, -2147483645, '2147483648');
INSERT INTO LEAGUE VALUES (-2147483648, -2147483644, '2147483648');
INSERT INTO LEAGUE VALUES (-2147483647, -2147483646, '2147483648');
INSERT INTO LEAGUE VALUES (-2147483644, -2147483645, '2147483648');
CREATE TABLE COUNTRY (
	ID INTEGER,
	NAME VARCHAR(20)
);
INSERT INTO COUNTRY VALUES (-2147483648, 'ITALY');
INSERT INTO COUNTRY VALUES (-2147483646, '4718990920593951981');
INSERT INTO COUNTRY VALUES (-2147483644, '4718990920593951981');
INSERT INTO COUNTRY VALUES (-2147483645, '4718990920593951983');
INSERT INTO COUNTRY VALUES (-2147483647, 'ITALY');
CREATE TABLE TEAM (
	ID INTEGER,
	TEAM_API_ID INTEGER,
	TEAM_FIFA_API_ID INTEGER,
	TEAM_LONG_NAME VARCHAR(20),
	TEAM_SHORT_NAME VARCHAR(20)
);
INSERT INTO TEAM VALUES (-2147483644, -2147483642, -2147483647, 'PARMA', NULL);
INSERT INTO TEAM VALUES (-2147483645, -2147483644, -2147483647, '271450433820007693', '2147483648');
INSERT INTO TEAM VALUES (-2147483646, -2147483646, -2147483647, '271450433820007693', '2147483648');
INSERT INTO TEAM VALUES (-2147483647, -2147483648, -2147483648, '271450433820007695', '2147483648');
INSERT INTO TEAM VALUES (-2147483648, -2147483643, -2147483647, '271450433820007695', '2147483648');
CREATE TABLE TEAM_ATTRIBUTES (
	ID INTEGER,
	TEAM_FIFA_API_ID INTEGER,
	TEAM_API_ID INTEGER,
	DATE VARCHAR(20),
	BUILDUPPLAYSPEED INTEGER,
	BUILDUPPLAYSPEEDCLASS VARCHAR(20),
	BUILDUPPLAYDRIBBLING INTEGER,
	BUILDUPPLAYDRIBBLINGCLASS VARCHAR(20),
	BUILDUPPLAYPASSING INTEGER,
	BUILDUPPLAYPASSINGCLASS VARCHAR(20),
	BUILDUPPLAYPOSITIONINGCLASS VARCHAR(20),
	CHANCECREATIONPASSING INTEGER,
	CHANCECREATIONPASSINGCLASS VARCHAR(20),
	CHANCECREATIONCROSSING INTEGER,
	CHANCECREATIONCROSSINGCLASS VARCHAR(20),
	CHANCECREATIONSHOOTING INTEGER,
	CHANCECREATIONSHOOTINGCLASS VARCHAR(20),
	CHANCECREATIONPOSITIONINGCLASS VARCHAR(20),
	DEFENCEPRESSURE INTEGER,
	DEFENCEPRESSURECLASS VARCHAR(20),
	DEFENCEAGGRESSION INTEGER,
	DEFENCEAGGRESSIONCLASS VARCHAR(20),
	DEFENCETEAMWIDTH INTEGER,
	DEFENCETEAMWIDTHCLASS VARCHAR(20),
	DEFENCEDEFENDERLINECLASS VARCHAR(20)
);
INSERT INTO TEAM_ATTRIBUTES VALUES (-2147483644, -2147483647, -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648');
INSERT INTO TEAM_ATTRIBUTES VALUES (-2147483645, -2147483647, -2147483642, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648');
INSERT INTO TEAM_ATTRIBUTES VALUES (-2147483646, -2147483646, -2147483643, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648');
INSERT INTO TEAM_ATTRIBUTES VALUES (-2147483647, -2147483647, -2147483644, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648');
INSERT INTO TEAM_ATTRIBUTES VALUES (-2147483648, -2147483648, -2147483646, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, '2147483648', '2147483648');
CREATE TABLE MATCH (
	ID INTEGER,
	COUNTRY_ID INTEGER,
	LEAGUE_ID INTEGER,
	SEASON VARCHAR(20),
	STAGE INTEGER,
	DATE VARCHAR(20),
	MATCH_API_ID INTEGER,
	HOME_TEAM_API_ID INTEGER,
	AWAY_TEAM_API_ID INTEGER,
	HOME_TEAM_GOAL INTEGER,
	AWAY_TEAM_GOAL INTEGER,
	GOAL VARCHAR(20),
	SHOTON VARCHAR(20),
	SHOTOFF VARCHAR(20),
	FOULCOMMIT VARCHAR(20),
	CARD VARCHAR(20),
	CROSS VARCHAR(20),
	CORNER VARCHAR(20),
	POSSESSION VARCHAR(20)
);
INSERT INTO MATCH VALUES (-2147483644, -2147483648, -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, -2147483648, -2147483645, -2147483648, 1, '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648');
INSERT INTO MATCH VALUES (-2147483645, -2147483644, -2147483648, '2147483648', -2147483648, '2147483648', -2147483648, -2147483648, -2147483645, NULL, NULL, '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', NULL, NULL);
INSERT INTO MATCH VALUES (-2147483646, -2147483647, -2147483645, '2147483648', NULL, '2147483648', -2147483648, NULL, -2147483642, -2147483648, NULL, '2147483648', '2147483648', '2147483648', NULL, '2147483648', NULL, '2147483648', '2147483648');
INSERT INTO MATCH VALUES (-2147483647, -2147483647, -2147483647, '2147483648', -2147483648, '2147483648', -2147483648, -2147483648, -2147483647, -2147483648, -1, '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648');
INSERT INTO MATCH VALUES (-2147483648, -2147483648, -2147483645, '2147483648', -2147483648, '2147483648', -2147483648, -2147483648, -2147483642, -2147483648, 2, '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648', '2147483648');
-- ----------sql1------------
-- 2
SELECT AVG(M.AWAY_TEAM_GOAL) AS AVG_GOALS FROM TEAM AS T INNER JOIN MATCH AS M ON T.TEAM_API_ID = M.AWAY_TEAM_API_ID INNER JOIN COUNTRY AS C ON M.COUNTRY_ID = C.ID WHERE T.TEAM_LONG_NAME = 'PARMA' AND C.NAME = 'ITALY';
-- ----------sql2------------
-- 1
SELECT CAST(SUM(T1.AWAY_TEAM_GOAL) AS REAL) / COUNT(T1.ID) FROM MATCH AS T1 INNER JOIN TEAM AS T2 ON T1.AWAY_TEAM_API_ID = T2.TEAM_API_ID INNER JOIN COUNTRY AS T3 ON T1.COUNTRY_ID = T3.ID WHERE T2.TEAM_LONG_NAME = 'PARMA' AND T3.NAME = 'ITALY';
",18.82221,SELECT AVG(M.AWAY_TEAM_GOAL) AS AVG_GOALS FROM TEAM AS T INNER JOIN MATCH AS M ON T.TEAM_API_ID = M.AWAY_TEAM_API_ID INNER JOIN COUNTRY AS C ON M.COUNTRY_ID = C.ID WHERE T.TEAM_LONG_NAME = 'PARMA' AND C.NAME = 'ITALY',SELECT CAST(SUM(T1.AWAY_TEAM_GOAL) AS REAL) / COUNT(T1.ID) FROM MATCH AS T1 INNER JOIN TEAM AS T2 ON T1.AWAY_TEAM_API_ID = T2.TEAM_API_ID INNER JOIN COUNTRY AS T3 ON T1.COUNTRY_ID = T3.ID WHERE T2.TEAM_LONG_NAME = 'PARMA' AND T3.NAME = 'ITALY'
1,1102,True,,2.3482,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.OVERALL_RATING = 77 AND PLAYER_ATTRIBUTES.DATE LIKE '2016-06-23%' ORDER BY PLAYER.BIRTHDAY DESC LIMIT 1,"SELECT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-06-23' AND T2.OVERALL_RATING = 77 ORDER BY T1.BIRTHDAY ASC LIMIT 1"
2,1102,True,,7.968967,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.OVERALL_RATING = 77 AND PLAYER_ATTRIBUTES.DATE LIKE '2016-06-23%' ORDER BY PLAYER.BIRTHDAY DESC LIMIT 1,"SELECT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-06-23' AND T2.OVERALL_RATING = 77 ORDER BY T1.BIRTHDAY ASC LIMIT 1"
3,1102,True,,18.290131,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.OVERALL_RATING = 77 AND PLAYER_ATTRIBUTES.DATE LIKE '2016-06-23%' ORDER BY PLAYER.BIRTHDAY DESC LIMIT 1,"SELECT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-06-23' AND T2.OVERALL_RATING = 77 ORDER BY T1.BIRTHDAY ASC LIMIT 1"
4,1102,True,,28.012029000000002,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.OVERALL_RATING = 77 AND PLAYER_ATTRIBUTES.DATE LIKE '2016-06-23%' ORDER BY PLAYER.BIRTHDAY DESC LIMIT 1,"SELECT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-06-23' AND T2.OVERALL_RATING = 77 ORDER BY T1.BIRTHDAY ASC LIMIT 1"
5,1102,True,,52.4936,SELECT PLAYER.PLAYER_NAME FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER_ATTRIBUTES.OVERALL_RATING = 77 AND PLAYER_ATTRIBUTES.DATE LIKE '2016-06-23%' ORDER BY PLAYER.BIRTHDAY DESC LIMIT 1,"SELECT T1.PLAYER_NAME FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-06-23' AND T2.OVERALL_RATING = 77 ORDER BY T1.BIRTHDAY ASC LIMIT 1"
1,1103,True,,2.0603480000000003,SELECT PLAYER_ATTRIBUTES.OVERALL_RATING FROM PLAYER_ATTRIBUTES INNER JOIN PLAYER ON PLAYER_ATTRIBUTES.PLAYER_API_ID = PLAYER.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'AARON MOOY' AND PLAYER_ATTRIBUTES.DATE LIKE '2016-02-04%',"SELECT T2.OVERALL_RATING FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-02-04' AND T1.PLAYER_NAME = 'AARON MOOY'"
2,1103,True,,7.796356,SELECT PLAYER_ATTRIBUTES.OVERALL_RATING FROM PLAYER_ATTRIBUTES INNER JOIN PLAYER ON PLAYER_ATTRIBUTES.PLAYER_API_ID = PLAYER.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'AARON MOOY' AND PLAYER_ATTRIBUTES.DATE LIKE '2016-02-04%',"SELECT T2.OVERALL_RATING FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-02-04' AND T1.PLAYER_NAME = 'AARON MOOY'"
3,1103,True,,21.375913999999998,SELECT PLAYER_ATTRIBUTES.OVERALL_RATING FROM PLAYER_ATTRIBUTES INNER JOIN PLAYER ON PLAYER_ATTRIBUTES.PLAYER_API_ID = PLAYER.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'AARON MOOY' AND PLAYER_ATTRIBUTES.DATE LIKE '2016-02-04%',"SELECT T2.OVERALL_RATING FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-02-04' AND T1.PLAYER_NAME = 'AARON MOOY'"
4,1103,True,,32.343412,SELECT PLAYER_ATTRIBUTES.OVERALL_RATING FROM PLAYER_ATTRIBUTES INNER JOIN PLAYER ON PLAYER_ATTRIBUTES.PLAYER_API_ID = PLAYER.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'AARON MOOY' AND PLAYER_ATTRIBUTES.DATE LIKE '2016-02-04%',"SELECT T2.OVERALL_RATING FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-02-04' AND T1.PLAYER_NAME = 'AARON MOOY'"
5,1103,True,,48.566495,SELECT PLAYER_ATTRIBUTES.OVERALL_RATING FROM PLAYER_ATTRIBUTES INNER JOIN PLAYER ON PLAYER_ATTRIBUTES.PLAYER_API_ID = PLAYER.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'AARON MOOY' AND PLAYER_ATTRIBUTES.DATE LIKE '2016-02-04%',"SELECT T2.OVERALL_RATING FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2016-02-04' AND T1.PLAYER_NAME = 'AARON MOOY'"
1,1104,True,,1.871836,SELECT POTENTIAL FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID = (SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'FRANCESCO PARRAVICINI') AND DATE = '2010-08-30 00:00:00',"SELECT T2.POTENTIAL FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2010-08-30' AND T1.PLAYER_NAME = 'FRANCESCO PARRAVICINI'"
2,1104,True,,7.696320999999999,SELECT POTENTIAL FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID = (SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'FRANCESCO PARRAVICINI') AND DATE = '2010-08-30 00:00:00',"SELECT T2.POTENTIAL FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2010-08-30' AND T1.PLAYER_NAME = 'FRANCESCO PARRAVICINI'"
3,1104,True,,18.197615,SELECT POTENTIAL FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID = (SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'FRANCESCO PARRAVICINI') AND DATE = '2010-08-30 00:00:00',"SELECT T2.POTENTIAL FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2010-08-30' AND T1.PLAYER_NAME = 'FRANCESCO PARRAVICINI'"
4,1104,True,,36.781718,SELECT POTENTIAL FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID = (SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'FRANCESCO PARRAVICINI') AND DATE = '2010-08-30 00:00:00',"SELECT T2.POTENTIAL FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2010-08-30' AND T1.PLAYER_NAME = 'FRANCESCO PARRAVICINI'"
5,1104,True,,51.4794,SELECT POTENTIAL FROM PLAYER_ATTRIBUTES WHERE PLAYER_API_ID = (SELECT PLAYER_API_ID FROM PLAYER WHERE PLAYER_NAME = 'FRANCESCO PARRAVICINI') AND DATE = '2010-08-30 00:00:00',"SELECT T2.POTENTIAL FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2010-08-30' AND T1.PLAYER_NAME = 'FRANCESCO PARRAVICINI'"
1,1105,True,,0.301403,SELECT PLAYER_ATTRIBUTES.ATTACKING_WORK_RATE FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'FRANCESCO MIGLIORE' AND PLAYER_ATTRIBUTES.DATE LIKE '2015-05-01%',SELECT T2.ATTACKING_WORK_RATE FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.DATE LIKE '2015-05-01%' AND T1.PLAYER_NAME = 'FRANCESCO MIGLIORE'
2,1105,True,,0.743198,SELECT PLAYER_ATTRIBUTES.ATTACKING_WORK_RATE FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'FRANCESCO MIGLIORE' AND PLAYER_ATTRIBUTES.DATE LIKE '2015-05-01%',SELECT T2.ATTACKING_WORK_RATE FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.DATE LIKE '2015-05-01%' AND T1.PLAYER_NAME = 'FRANCESCO MIGLIORE'
3,1105,True,,1.4073710000000001,SELECT PLAYER_ATTRIBUTES.ATTACKING_WORK_RATE FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'FRANCESCO MIGLIORE' AND PLAYER_ATTRIBUTES.DATE LIKE '2015-05-01%',SELECT T2.ATTACKING_WORK_RATE FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.DATE LIKE '2015-05-01%' AND T1.PLAYER_NAME = 'FRANCESCO MIGLIORE'
4,1105,True,,2.4894230000000004,SELECT PLAYER_ATTRIBUTES.ATTACKING_WORK_RATE FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'FRANCESCO MIGLIORE' AND PLAYER_ATTRIBUTES.DATE LIKE '2015-05-01%',SELECT T2.ATTACKING_WORK_RATE FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.DATE LIKE '2015-05-01%' AND T1.PLAYER_NAME = 'FRANCESCO MIGLIORE'
5,1105,True,,3.8391159999999998,SELECT PLAYER_ATTRIBUTES.ATTACKING_WORK_RATE FROM PLAYER INNER JOIN PLAYER_ATTRIBUTES ON PLAYER.PLAYER_API_ID = PLAYER_ATTRIBUTES.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'FRANCESCO MIGLIORE' AND PLAYER_ATTRIBUTES.DATE LIKE '2015-05-01%',SELECT T2.ATTACKING_WORK_RATE FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_API_ID = T2.PLAYER_API_ID WHERE T2.DATE LIKE '2015-05-01%' AND T1.PLAYER_NAME = 'FRANCESCO MIGLIORE'
1,1106,True,,2.238258,SELECT PLAYER_ATTRIBUTES.DEFENSIVE_WORK_RATE FROM PLAYER_ATTRIBUTES INNER JOIN PLAYER ON PLAYER_ATTRIBUTES.PLAYER_API_ID = PLAYER.PLAYER_API_ID WHERE PLAYER.PLAYER_NAME = 'KEVIN BERIGAUD' AND PLAYER_ATTRIBUTES.DATE = '2013-02-22 00:00:00',"SELECT T2.DEFENSIVE_WORK_RATE FROM PLAYER AS T1 INNER JOIN PLAYER_ATTRIBUTES AS T2 ON T1.PLAYER_FIFA_API_ID = T2.PLAYER_FIFA_API_ID WHERE SUBSTR(T2.DATE, 1, 10) = '2013-02-22' AND T1.PLAYER_NAME = 'KEVIN BERIGAUD'"
